323.7501679666754, 1.0460644608109817
374.19391992628664, 2.353325100300111
394.1963514438736, 5.648159405174013
378.9699323654187, 6.733128147375567
391.37067205866356, 10.388083004331932
432.74998240349123, 35.2156692112285
455.24024033631736, 59.11991860814815
490.5036440770151, 60.78269271376559
516.6834100114538, 66.2697320851543
493.40610822812766, 74.82701032115229
514.7177200043511, 77.393157197612
540.1411559946507, 74.85542068453618
540.3139217179312, 72.1199633992616
561.9249940811744, 69.94465098124533
584.2693609587858, 76.15884208573019
609.3703009322952, 78.72729250516697
622.3354086549228, 73.44642023022632
661.4918000268747, 73.47022350765607
646.6569832545223, 68.3548224032352
688.1092391269573, 72.02743775634914
713.4981219726008, 70.03679270032825
755.4686750148771, 65.5030361976184
733.1012727074949, 59.65357273117014
787.1961402857673, 63.151502741856014
