204.6262694,0.019783198,206.4196697,0.101734417
221.0692885,0.02,222.8626888,0.10195122
237.5193406,0.020433604,240.1637269,0.10195122
256.5504825,0.020433604,258.3368498,0.102168022
274.7165724,0.020433604,275.6378879,0.102168022
290.2593749,0.019566396,291.2158551,0.102384824
304.9793231,0.02,309.3749121,0.102168022
326.6267196,0.020650407,326.6759502,0.102168022
341.3326019,0.020650407,344.8490731,0.102384824
362.9588995,0.020650407,361.2709933,0.10195122
376.8278617,0.021517615,380.2951023,0.101734417
395.8730695,0.02195122,400.1701972,0.101084011
417.5556306,0.023685637,419.1732073,0.100216802
437.5151208,0.025636856,438.1199539,0.097615176
458.3818606,0.028888889,458.7405407,0.093279133
478.4398121,0.033875339,480.1910147,0.087859079
502.9074183,0.041463415,505.87532,0.079620596
530.8563311,0.049701897,530.7086393,0.071815718
558.8052438,0.057940379,556.3929446,0.063577236
582.302304,0.062276423,583.9058148,0.058373984
606.6081526,0.064878049,605.4477171,0.055772358
628.2625819,0.065745257,628.7548879,0.054254743
648.1658086,0.06596206,647.7719639,0.053821138
668.9270543,0.06596206,668.5472754,0.054254743
687.9511632,0.065745257,687.5854502,0.054471545
707.8262582,0.065094851,706.6236251,0.054688347
728.5875039,0.065094851,727.4059696,0.055338753
747.5975469,0.064444444,749.046333,0.055772358
766.5935241,0.063360434,768.0985737,0.056422764
787.3547697,0.063360434,788.0369651,0.057723577
808.0808507,0.062276423,806.2241539,0.058373984
827.1049596,0.062059621,826.1414465,0.05902439
844.3638,0.060758808,846.0517062,0.059457995
864.2599938,0.060758808,865.0969139,0.059891599
880.6748811,0.060108401,884.1350888,0.060108401
891.8994571,0.059457995,891.9486877,0.06097561
